state_0,state_1,action_0
-0.77501106,-0.02150052,-0.958344
-0.7962373,-0.021226205,-0.84777194
-0.81691086,-0.020673558,-0.4865718
-0.8363875,-0.01947667,0.27944374
-0.85342854,-0.017041022,0.8233683
-0.8671451,-0.0137166055,0.8420999
-0.8774545,-0.010309386,0.8551103
-0.88429844,-0.0068439194,0.86751235
-0.88763374,-0.003335288,0.88282835
-0.8874258,0.0002079506,0.92228866
-0.8836161,0.003809661,0.9501188
-0.8761763,0.007439795,0.97112274
-0.8651017,0.0110745905,0.9838885
-0.8504151,0.0146865705,0.991107
-0.832165,0.0182501,0.9969623
-0.8104219,0.021743147,0.99923384
-0.7852845,0.025137369,0.99987006
-0.75688016,0.028404338,0.9999869
-0.7253656,0.031514566,0.9999995
-0.6909285,0.03443709,1.0
-0.6537885,0.037140016,1.0
-0.6141967,0.039591804,1.0
-0.57243377,0.041762955,1.0
-0.52880585,0.04362791,1.0
-0.48363888,0.04516696,1.0
-0.4372709,0.04636798,1.0
-0.39004317,0.047227737,1.0
-0.34229052,0.047752656,1.0
-0.2943316,0.04795891,1.0
-0.2464598,0.04787181,1.0
-0.19893521,0.047524594,1.0
-0.15197845,0.046956755,1.0
-0.10576632,0.046212133,1.0
-0.06042939,0.04533693,1.0
-0.016051494,0.044377897,1.0
0.027329301,0.043380793,1.0
0.069718495,0.04238919,1.0
0.11116217,0.041443676,1.0
0.15174358,0.04058141,1.0
0.19157958,0.039836008,1.0
0.23081726,0.03923767,1.0
0.26963073,0.038813464,1.0
0.30821845,0.03858771,1.0
0.3468009,0.038582437,1.0
0.38561866,0.038817756,1.0
0.42493087,0.039312206,1.0
-0.43119466,0.0,-0.99999994
-0.43337885,-0.0021841887,-1.0
-0.43773144,-0.004352607,-1.0
-0.44422096,-0.006489513,-1.0
-0.45280018,-0.0085792355,-1.0
-0.4634064,-0.010606241,-1.0
-0.47596166,-0.012555235,-1.0
-0.49037296,-0.014411299,-1.0
-0.506533,-0.01616008,-1.0
-0.524321,-0.017788017,-1.0
-0.5436036,-0.0192826,-1.0
-0.5642362,-0.020632654,-1.0
-0.5860649,-0.021828627,-1.0
-0.6089277,-0.022862868,-1.0
-0.6326576,-0.023729868,-0.9999999
-0.65708405,-0.024426442,-0.9999992
-0.68203586,-0.024951845,-0.9999945
-0.70734364,-0.025307799,-0.999956
-0.732842,-0.025498385,-0.9996723
-0.75837165,-0.025529621,-0.9977766
-0.78377914,-0.025407499,-0.9877947
-0.8089092,-0.025130032,-0.9410712
-0.83356285,-0.024653684,-0.73584723
-0.85731643,-0.023753567,-0.06785917
-0.8790665,-0.021750122,0.7532847
-0.8974981,-0.018431526,0.8203434
-0.912447,-0.014948914,0.8353729
-0.92384434,-0.011397362,0.84953916
-0.93163663,-0.0077922884,0.8628285
-0.9357834,-0.004146783,0.8752177
-0.9362557,-0.00047230892,0.89887905
-0.9330169,0.003238817,0.9357523
-0.92601967,0.0069972053,0.96391344
-0.91524,0.010779691,0.9800906
-0.9006835,0.014556478,0.9889312
-0.88238126,0.018302241,0.9939139
-0.86038756,0.021993687,0.9979619
-0.8347794,0.025608197,0.9995384
-0.8056626,0.029116835,0.99993587
-0.7731739,0.032488644,0.9999957
-0.7374835,0.0356904,0.9999999
-0.6987968,0.038686704,1.0
-0.6573558,0.04144102,1.0
-0.6134383,0.043917492,1.0
-0.56735516,0.04608316,1.0
-0.51944476,0.047910392,1.0
-0.47006553,0.049379237,1.0
-0.41958606,0.05047946,1.0
-0.3683741,0.051211964,1.0
-0.3167847,0.051589403,1.0
-0.2651488,0.051635917,1.0
-0.21376279,0.051386002,1.0
-0.16288011,0.05088269,1.0
-0.11270485,0.05017526,1.0
-0.06338804,0.049316805,1.0
-0.015026171,0.04836187,1.0
0.03233824,0.04736441,1.0
0.07871441,0.046376165,1.0
0.124159954,0.045445547,1.0
0.16877693,0.04461698,1.0
0.21270758,0.043930653,1.0
0.2561302,0.043422613,1.0
0.29925522,0.043125037,1.0
0.34232187,0.04306664,1.0
0.38559496,0.043273095,1.0
0.42936236,0.04376738,1.0
-0.58479005,0.0,-0.9977976
-0.5858304,-0.001040335,-0.9989303
-0.5879051,-0.0020747,-0.9993917
-0.5909996,-0.0030944762,-0.9996162
-0.59509146,-0.004091832,-0.9997258
-0.60015076,-0.005059327,-0.99977607
-0.6061407,-0.005989885,-0.99979466
-0.6130175,-0.00687682,-0.9997899
-0.62073135,-0.007713879,-0.9997569
-0.6292266,-0.008495286,-0.99967736
-0.6384424,-0.009215785,-0.99952054
-0.64831305,-0.009870678,-0.9992142
-0.65876883,-0.010455812,-0.9985034
-0.6697362,-0.010967349,-0.996932
-0.6811377,-0.01140149,-0.9939529
-0.6928921,-0.011754375,-0.9867193
-0.7049107,-0.01201864,-0.9685032
-0.71708834,-0.012177625,-0.92629933
-0.72928435,-0.012196034,-0.8312179
-0.7412806,-0.011996268,-0.6428411
-0.75272214,-0.01144151,-0.2867598
-0.7630075,-0.010285383,0.275728
-0.7712342,-0.008226666,0.76970124
-0.77661526,-0.0053810356,0.9043832
-0.77891916,-0.0023038804,0.9360528
-0.7780859,0.00083327387,0.9562856
-0.77408963,0.003996268,0.97213924
-0.7669284,0.0071612657,0.9864793
-0.7566202,0.010308138,0.99486744
-0.74321103,0.013409194,0.9983671
-0.7267738,0.016437238,0.99964774
-0.70740587,0.019367905,0.99992776
-0.68522835,0.022177543,0.9999926
-0.66038555,0.024842808,0.9999995
-0.6330454,0.027340157,1.0
-0.60339904,0.029646337,1.0
-0.5716599,0.031739138,1.0
-0.53806156,0.03359835,1.0
-0.50285476,0.035206784,1.0
-0.46630347,0.036551304,1.0
-0.42867976,0.037623703,1.0
-0.39025837,0.038421392,1.0
-0.35131058,0.0389478,1.0
-0.31209818,0.039212406,1.0
-0.2728677,0.039230466,1.0
-0.23384535,0.03902236,1.0
-0.19523263,0.03861273,1.0
-0.15720321,0.038029414,1.0
-0.1199009,0.03730232,1.0
-0.08343858,0.036462314,1.0
-0.047898352,0.03554023,1.0
-0.013332356,0.034565996,1.0
0.02023564,0.033567995,1.0
0.05280824,0.0325726,1.0
0.08441215,0.03160391,1.0
0.115095794,0.030683644,1.0
0.144927,0.029831199,1.0
0.17399079,0.029063793,1.0
0.20238748,0.0283967,1.0
0.230231,0.027843524,1.0
0.2576475,0.027416512,1.0
0.2847744,0.027126864,1.0
0.31175944,0.026985042,1.0
0.3387605,0.027001055,1.0
0.36594522,0.027184729,1.0
0.39349115,0.027545918,1.0
0.42158586,0.0280947,1.0
-0.41821995,0.0,-0.99999994
-0.4204972,-0.002277242,-1.0
-0.42503545,-0.004538233,-1.0
-0.43180218,-0.006766733,-1.0
-0.44074872,-0.008946538,-1.0
-0.45181027,-0.011061535,-1.0
-0.46490607,-0.013095796,-1.0
-0.4799398,-0.01503372,-1.0
-0.4968,-0.016860226,-1.0
-0.515361,-0.018561,-1.0
-0.5354838,-0.020122778,-1.0
-0.55701745,-0.021533659,-1.0
-0.5798009,-0.022783438,-1.0
-0.6036648,-0.023863915,-1.0
-0.628434,-0.024769178,-0.99999994
-0.6539298,-0.025495812,-0.99999964
-0.6799729,-0.026043044,-0.9999973
-0.7063857,-0.026412781,-0.99997646
-0.7329952,-0.026609523,-0.99980664
-0.75963527,-0.026640031,-0.9985754
-0.7861472,-0.026511896,-0.9914578
-0.81237453,-0.026227348,-0.9554359
-0.8381301,-0.025755612,-0.78378636
-0.8630372,-0.02490711,-0.15934968
-0.8860553,-0.023018071,0.71505475
-0.9057873,-0.01973197,0.81446385
-0.9220192,-0.016231885,0.82989526
-0.93468046,-0.012661263,0.84464407
-0.9437158,-0.009035376,0.8584919
-0.949083,-0.005367144,0.8712883
-0.9507507,-0.0016677297,0.888407
-0.94868976,0.0020609614,0.9208746
-0.94285583,0.0058338977,0.9551146
-0.93321073,0.009645086,0.97505164
-0.9197478,0.013462911,0.9861579
-0.9024862,0.017261624,0.99241304
-0.8814679,0.02101833,0.99639916
-0.85675764,0.024710245,0.9990349
-0.82844585,0.028311769,0.9998183
-0.7966536,0.0317922,0.999982
-0.761535,0.035118613,0.9999995
-0.7232796,0.038255405,1.0
-0.68211454,0.041165035,1.0
-0.63830495,0.043809596,1.0
-0.59215194,0.046153013,1.0
-0.5439884,0.048163544,1.0
-0.49417204,0.04981637,1.0
-0.44307607,0.051095955,1.0
-0.39107817,0.051997893,1.0
-0.3385482,0.052529965,1.0
-0.28583592,0.052712284,1.0
-0.23325945,0.052576475,1.0
-0.18109544,0.05216401,1.0
-0.12957147,0.051523976,1.0
-0.07886098,0.050710484,1.0
-0.02908086,0.049780123,1.0
0.019708771,0.04878963,1.0
0.067502774,0.047794,1.0
0.11434786,0.046845086,1.0
0.16033861,0.045990746,1.0
0.20561305,0.045274433,1.0
0.2503482,0.044735156,1.0
0.29475594,0.044407714,1.0
0.33907902,0.044323076,1.0
0.3835878,0.04450878,1.0
0.42857713,0.044989306,1.0
-0.5344522,0.0,-0.99996656
-0.53587073,-0.0014185637,-0.99998796
-0.53869724,-0.0028265268,-0.99999493
-0.5429106,-0.004213319,-0.99999756
-0.54847914,-0.005568558,-0.99999857
-0.5553613,-0.0068821264,-0.999999
-0.56350553,-0.008144267,-0.9999991
-0.5728512,-0.00934568,-0.9999991
-0.5833288,-0.010477628,-0.99999887
-0.59486085,-0.011532044,-0.9999984
-0.6073625,-0.012501638,-0.9999972
-0.6207425,-0.013379998,-0.9999936
-0.6349042,-0.01416168,-0.9999816
-0.6497465,-0.014842289,-0.9999436
-0.665165,-0.015418518,-0.99982595
-0.68105316,-0.015888141,-0.99947864
-0.69730306,-0.01624988,-0.9983052
-0.7138058,-0.016502725,-0.9940693
-0.73044926,-0.016643442,-0.9797288
-0.7471086,-0.016659325,-0.93292874
-0.7636138,-0.016505215,-0.8130174
-0.77969,-0.016076194,-0.51705545
-0.7948046,-0.01511454,0.08076739
-0.807981,-0.013176448,0.7145026
-0.8182023,-0.01022131,0.85891247
-0.82520235,-0.0070000384,0.875139
-0.8289239,-0.0037215594,0.90444934
-0.8293059,-0.00038199304,0.9355879
-0.82629985,0.0030060248,0.95774686
-0.8198863,0.0064134905,0.9728997
-0.8100726,0.009813729,0.9846337
-0.79688823,0.013184342,0.994439
-0.7803846,0.01650364,0.99837446
-0.7606424,0.019742182,0.99963284
-0.73776907,0.022873359,0.9999471
-0.7118978,0.025871297,0.9999957
-0.6831882,0.028709613,0.99999976
-0.65182686,0.031361327,1.0
-0.6180274,0.03379949,1.0
-0.5820291,0.035998274,1.0
-0.54409486,0.03793426,1.0
-0.504507,0.03958788,1.0
-0.46356222,0.04094477,1.0
-0.4215653,0.041996926,1.0
-0.37882173,0.04274357,1.0
-0.33563018,0.043191563,1.0
-0.29227483,0.043355335,1.0
-0.24901849,0.043256346,1.0
-0.20609638,0.042922113,1.0
-0.16371144,0.042384934,1.0
-0.122031,0.041680437,1.0
-0.0811849,0.040846106,1.0
-0.041265015,0.039919887,1.0
-0.0023259958,0.038939018,1.0
0.035613082,0.03793908,1.0
0.07256642,0.036953334,1.0
0.108578764,0.03601234,1.0
0.14372256,0.0351438,1.0
0.17809516,0.034372605,1.0
0.21181619,0.033721022,1.0
0.2450252,0.033209007,1.0
0.27787977,0.032854557,1.0
0.31055388,0.032674093,1.0
0.3432367,0.03268284,1.0
0.3761319,0.03289517,1.0
0.4094568,0.033324894,1.0
0.44344226,0.033985462,1.0
-0.45109743,0.0,-0.99999976
-0.4531369,-0.0020394826,-1.0
-0.4572009,-0.00406402,-1.0
-0.46325964,-0.006058717,-1.0
-0.47126845,-0.008008793,-1.0
-0.4811681,-0.00989966,-1.0
-0.4928851,-0.011717032,-1.0
-0.50633216,-0.013447058,-1.0
-0.5214087,-0.0150765,-1.0
-0.5380016,-0.016592925,-1.0
-0.5559865,-0.017984938,-1.0
-0.5752289,-0.019242411,-1.0
-0.59558564,-0.020356731,-1.0
-0.61690664,-0.021321017,-0.99999994
-0.63903695,-0.022130312,-0.9999996
-0.6618187,-0.022781728,-0.9999974
-0.6850932,-0.023274528,-0.9999836
-0.70870334,-0.023610124,-0.9998863
-0.73249525,-0.02379193,-0.9992695
-0.75631994,-0.023824668,-0.9956502
-0.780031,-0.023711113,-0.9790577
-0.8034716,-0.023440624,-0.91042274
-0.8264169,-0.022945287,-0.6444436
-0.8483575,-0.021940567,0.07872951
-0.8681117,-0.019754233,0.79885054
-0.8845199,-0.016408168,0.82968974
-0.89747536,-0.012955491,0.84372973
-0.9069132,-0.009437874,0.8571596
-0.9127835,-0.0058702826,0.86980796
-0.9150496,-0.0022660866,0.8870112
-0.91367906,0.0013705301,0.923862
-0.90862066,0.0050584343,0.9543021
-0.8998437,0.008776941,0.9745532
-0.88734525,0.01249845,0.9858744
-0.87115,0.01619526,0.99211204
-0.8513072,0.019842789,0.997066
-0.82788825,0.023418972,0.9992802
-0.8009922,0.026896045,0.9998801
-0.77074784,0.030244367,0.99998856
-0.7373151,0.03343274,0.99999976
-0.7008871,0.03642803,1.0
-0.6616912,0.039195884,1.0
-0.619989,0.041702203,1.0
-0.5760739,0.043915097,1.0
-0.5302668,0.045807038,1.0
-0.48290977,0.047357045,1.0
-0.43435714,0.048552636,1.0
-0.38496584,0.049391292,1.0
-0.3350846,0.04988126,1.0
-0.285043,0.050041575,1.0
-0.23514172,0.049901273,1.0
-0.18564379,0.049497932,1.0
-0.13676806,0.04887573,1.0
-0.08868483,0.04808323,1.0
-0.041513637,0.04717119,1.0
0.0046769166,0.046190552,1.0
0.049867716,0.0451908,1.0
0.09408644,0.044218723,1.0
0.13740408,0.04331765,1.0
0.17993115,0.042527057,1.0
0.22181366,0.04188252,1.0
0.26322958,0.041415907,1.0
0.30438533,0.04115574,1.0
0.34551296,0.041127615,1.0
0.38686755,0.041354608,1.0
0.42872518,0.04185764,1.0
-0.57528055,0.0,-0.99901354
-0.576393,-0.0011124582,-0.9995451
-0.5786105,-0.0022174725,-0.9997617
-0.58191687,-0.0033063977,-0.99985427
-0.5862879,-0.0043710214,-0.99989945
-0.5916914,-0.005403469,-0.9999198
-0.59808755,-0.0063961986,-0.9999268
-0.6054296,-0.007342061,-0.99992466
-0.613664,-0.008234363,-0.9999119
-0.6227309,-0.009066931,-0.99988127
-0.6325651,-0.009834173,-0.99981827
-0.6430962,-0.010531131,-0.9996901
-0.6542497,-0.01115351,-0.99934185
-0.66594726,-0.011697538,-0.9985311
-0.67810714,-0.0121598765,-0.9969221
-0.6906446,-0.0125375,-0.9927977
-0.70347023,-0.012825638,-0.9818545
-0.7164841,-0.013013907,-0.9544314
-0.72956246,-0.013078306,-0.88849103
-0.7425252,-0.012962749,-0.745376
-0.7550796,-0.012554389,-0.45837396
-0.76672167,-0.011642057,0.056364775
-0.7766132,-0.009891513,0.64041376
-0.7838235,-0.007210323,0.88005936
-0.78795433,-0.004130838,0.917104
-0.7889283,-0.000973911,0.94280446
-0.78670156,0.0022266842,0.96150064
-0.781258,0.005443601,0.9760262
-0.77260464,0.008653315,0.9892216
-0.7607689,0.011835781,0.99616003
-0.7458064,0.014962467,0.99888706
-0.7277998,0.018006636,0.9997902
-0.70685595,0.020943819,0.99996114
-0.68310595,0.023749992,0.99999714
-0.6567048,0.026401157,0.99999976
-0.62783164,0.02887313,1.0
-0.59668946,0.0311422,1.0
-0.56350344,0.033185996,1.0
-0.52851886,0.034984566,1.0
-0.4919974,0.036521465,1.0
-0.45421258,0.037784807,1.0
-0.4154444,0.03876816,1.0
-0.37597325,0.03947116,1.0
-0.33607346,0.03989981,1.0
-0.29600707,0.040066395,1.0
-0.25601804,0.039989024,1.0
-0.21632718,0.039690863,1.0
-0.17712806,0.039199114,1.0
-0.13858421,0.038543846,1.0
-0.100827396,0.037756816,1.0
-0.06395708,0.036870316,1.0
-0.028040888,0.035916194,1.0
0.006884147,0.034925036,1.0
0.040809717,0.03392557,1.0
0.073754,0.032944284,1.0
0.105759226,0.03200523,1.0
0.13688923,0.031130012,1.0
0.1672271,0.030337876,1.0
0.19687304,0.029645938,1.0
0.22594249,0.029069448,1.0
0.25456458,0.028622106,1.0
0.28288096,0.02831639,1.0
0.31104484,0.028163884,1.0
0.33922043,0.028175589,1.0
0.36758262,0.028362196,1.0
0.39631695,0.028734332,1.0
0.4256197,0.029302748,1.0
-0.479215,0.0,-0.99999887
-0.4810469,-0.0018318938,-0.9999998
-0.48469704,-0.0036501666,-0.99999994
-0.49013832,-0.0054412675,-1.0
-0.49733013,-0.0071917996,-1.0
-0.50621873,-0.008888611,-1.0
-0.51673764,-0.010518902,-1.0
-0.528808,-0.012070357,-1.0
-0.54233927,-0.013531289,-1.0
-0.55723006,-0.01489081,-1.0
-0.5733691,-0.016139003,-1.0
-0.5906362,-0.01726711,-0.99999994
-0.6089039,-0.018267712,-0.9999999
-0.62803876,-0.019134885,-0.99999934
-0.6479031,-0.019864338,-0.99999666
-0.6683566,-0.020453509,-0.99998486
-0.6892582,-0.020901607,-0.99992406
-0.71046776,-0.021209564,-0.99957067
-0.7318474,-0.02137967,-0.99776417
-0.7532615,-0.021414088,-0.98891973
-0.7745696,-0.021308076,-0.9558062
-0.79560196,-0.021032369,-0.840704
-0.8160744,-0.020472381,-0.47081017
-0.83533025,-0.019255854,0.2977022
-0.8521278,-0.016797515,0.8249415
-0.8656039,-0.013476111,0.84318876
-0.87567717,-0.010073226,0.8560877
-0.88229,-0.0066128224,0.8684039
-0.8854,-0.0031099655,0.8866708
-0.8849687,0.0004312703,0.925102
-0.8809401,0.0040286416,0.9519787
-0.87328804,0.007652036,0.9722817
-0.8620102,0.011277856,0.984524
-0.84713155,0.014878653,0.9917611
-0.8287022,0.018429354,0.9972799
-0.80679506,0.021907153,0.99932575
-0.7815114,0.025283664,0.9998915
-0.7529809,0.028530536,0.99998987
-0.7213626,0.031618286,0.99999964
-0.68684655,0.034516018,1.0
-0.64965457,0.037192017,1.0
-0.61003953,0.03961506,1.0
-0.5682834,0.041756123,1.0
-0.52469313,0.043590255,1.0
-0.47959468,0.04509846,1.0
-0.4333253,0.046269387,1.0
-0.38622472,0.04710058,1.0
-0.33862552,0.047599193,1.0
-0.29084352,0.047782004,1.0
-0.24316874,0.04767478,1.0
-0.19585772,0.04731102,1.0
-0.14912742,0.0467303,1.0
-0.10315108,0.04597634,1.0
-0.058055993,0.04509509,1.0
-0.013923081,0.04413291,1.0
0.029212011,0.04313509,1.0
0.0713567,0.042144686,1.0
0.11255845,0.04120175,1.0
0.15290138,0.040342934,1.0
0.19250275,0.039601367,1.0
0.23150955,0.039006803,1.0
0.27009547,0.038585916,1.0
0.30845815,0.03836269,1.0
0.346817,0.038358852,1.0
0.38541126,0.038594276,1.0
0.42449856,0.039087303,1.0
-0.43909895,0.0,-0.9999999
-0.44122595,-0.0021269827,-1.0
-0.44546446,-0.00423851,-1.0
-0.45178363,-0.0063191657,-1.0
-0.46013725,-0.008353623,-1.0
-0.47046396,-0.010326714,-1.0
-0.4826875,-0.01222354,-1.0
-0.4967171,-0.014029604,-1.0
-0.5124481,-0.015731,-1.0
-0.5297627,-0.017314615,-1.0
-0.54853106,-0.018768389,-1.0
-0.56861264,-0.02008157,-1.0
-0.58985764,-0.021244992,-1.0
-0.61210895,-0.022251315,-1.0
-0.6352042,-0.023095263,-0.9999998
-0.658978,-0.023773775,-0.99999875
-0.6832641,-0.024286112,-0.99999154
-0.70789796,-0.024633879,-0.9999358
-0.7327189,-0.024820894,-0.999549
-0.7575716,-0.024852693,-0.9970941
-0.7823057,-0.024734125,-0.98486036
-0.80676585,-0.024460124,-0.9303221
-0.8307441,-0.02397823,-0.7024787
-0.85378486,-0.023040771,-0.010771632
-0.874751,-0.020966098,0.77442765
-0.89238256,-0.01763161,0.8239713
-0.906543,-0.0141604785,0.8386755
-0.91716474,-0.010621749,0.85255766
-0.92419547,-0.0070307334,0.86557555
-0.92759615,-0.0034006545,0.87769675
-0.9273395,0.0002566841,0.90823257
-0.9233803,0.00395915,0.9436977
-0.9156761,0.0077042,0.9685662
-0.90421116,0.01146496,0.98262894
-0.88899875,0.015212401,0.99033046
-0.87007713,0.01892159,0.99520373
-0.8475074,0.02256969,0.9986186
-0.82137513,0.026132269,0.9997058
-0.7917954,0.029579734,0.9999664
-0.75891435,0.03288105,0.99999857
-0.7229114,0.036002934,1.0
-0.68400115,0.03891028,1.0
-0.64243376,0.041567404,1.0
-0.5984939,0.043939907,1.0
-0.55249697,0.045996904,1.0
-0.5047836,0.04771337,1.0
-0.45571125,0.04907233,1.0
-0.40564457,0.050066683,1.0
-0.3549442,0.050700374,1.0
-0.30395547,0.05098875,1.0
-0.2529974,0.05095807,1.0
-0.20235315,0.050644245,1.0
-0.15226223,0.050090924,1.0
-0.10291499,0.049347237,1.0
-0.05444954,0.04846545,1.0
-0.006950811,0.04749873,1.0
0.03954846,0.04649927,1.0
0.085065305,0.045516845,1.0
0.12966311,0.044597812,1.0
0.17344768,0.04378458,1.0
0.21656315,0.04311546,1.0
0.25918794,0.04262478,1.0
0.30153117,0.042343218,1.0
0.34382936,0.042298205,1.0
0.38634372,0.04251435,1.0
0.4293575,0.04301378,1.0
-0.5289761,0.0,-0.9999778
-0.5304357,-0.0014596388,-0.9999926
-0.53334403,-0.0029083546,-0.99999696
-0.5376793,-0.004335271,-0.99999857
-0.543409,-0.0057296962,-0.99999917
-0.5504902,-0.007081206,-0.9999994
-0.55886996,-0.008379738,-0.9999995
-0.5684857,-0.009615697,-0.9999995
-0.5792657,-0.010780061,-0.9999994
-0.5911302,-0.011864495,-0.9999991
-0.6039917,-0.012861466,-0.9999984
-0.617756,-0.013764345,-0.9999962
-0.6323235,-0.014567514,-0.9999886
-0.6475899,-0.015266444,-0.99996376
-0.6634477,-0.015857752,-0.9998817
-0.67978686,-0.016339209,-0.99963325
-0.6964965,-0.016709644,-0.9987661
-0.7134649,-0.01696843,-0.9954575
-0.7305783,-0.01711338,-0.9837108
-0.74771273,-0.017134449,-0.9437799
-0.7647058,-0.016993068,-0.83772784
-0.7813007,-0.016594965,-0.566468
-0.7969995,-0.015698763,0.012901783
-0.81085074,-0.0138512,0.678782
-0.8217863,-0.01093556,0.85597825
-0.82948804,-0.007701754,0.86765957
-0.83390284,-0.004414798,0.89398694
-0.83497125,-0.0010684055,0.9282429
-0.83263713,0.0023341456,0.9527986
-0.8268741,0.0057630735,0.9696801
-0.817683,0.009191086,0.9816245
-0.80508906,0.012593953,0.992434
-0.7891374,0.015951654,0.997689
-0.76990175,0.019235672,0.99939954
-0.74748325,0.022418477,0.9999106
-0.7220092,0.025474045,0.99999094
-0.6936334,0.028375782,0.9999995
-0.6625369,0.031096451,1.0
-0.62892836,0.033608574,1.0
-0.5930429,0.035885464,1.0
-0.5551404,0.037902538,1.0
-0.5155016,0.039638747,1.0
-0.4744236,0.041078024,1.0
-0.43221304,0.042210545,1.0
-0.38917932,0.043033708,1.0
-0.34562665,0.043552663,1.0
-0.30184627,0.04378039,1.0
-0.25810903,0.043737236,1.0
-0.21465902,0.043450005,1.0
-0.1717083,0.04295072,1.0
-0.12943316,0.042275142,1.0
-0.087971896,0.041461255,1.0
-0.04742408,0.040547814,1.0
-0.007851008,0.039573073,1.0
0.030722758,0.038573768,1.0
0.06830714,0.03758438,1.0
0.10494383,0.036636688,1.0
0.1407034,0.03575957,1.0
0.1756824,0.034979,1.0
0.21000065,0.03431826,1.0
0.24379884,0.033798195,1.0
0.27723643,0.03343759,1.0
0.31048998,0.033253558,1.0
0.3437519,0.03326192,1.0
0.37722948,0.033477567,1.0
0.41114423,0.033914737,1.0
0.44573146,0.034587238,1.0
-0.42529643,0.0,-0.99999994
-0.42752305,-0.0022266272,-1.0
-0.4319603,-0.00443726,-1.0
-0.43857625,-0.0066159237,-1.0
-0.44732296,-0.0087467,-1.0
-0.45813677,-0.010813789,-1.0
-0.47093838,-0.012801604,-1.0
-0.4856333,-0.014694916,-1.0
-0.5021123,-0.016479041,-1.0
-0.5202524,-0.018140078,-1.0
-0.5399176,-0.019665174,-1.0
-0.5609604,-0.021042831,-1.0
-0.58322364,-0.022263205,-1.0
-0.60654205,-0.023318399,-1.0
-0.63074476,-0.024202723,-0.99999994
-0.65565765,-0.024912896,-0.99999946
-0.6811058,-0.02544816,-0.999996
-0.7069161,-0.025810324,-0.9999669
-0.73291975,-0.026003659,-0.99974203
-0.7589543,-0.026034528,-0.99818146
-0.78486395,-0.025909686,-0.98961705
-0.8104931,-0.02562918,-0.94803405
-0.8356486,-0.02515551,-0.7586388
-0.85992885,-0.024280267,-0.10969859
-0.88225794,-0.022329079,0.7364733
-0.9012822,-0.019024232,0.8176303
-0.9168157,-0.015533513,0.8328972
-0.92878866,-0.011972985,0.84731853
-0.9371467,-0.008358088,0.86084247
-0.9418486,-0.004701842,0.8734205
-0.9428641,-0.0010155326,0.894212
-0.9401598,0.0027043205,0.9292226
-0.9336894,0.006470366,0.96011794
-0.9234224,0.010266992,0.97793853
-0.90935886,0.0140635185,0.9877534
-0.89152443,0.017834432,0.9932773
-0.8699678,0.021556634,0.99727035
-0.8447604,0.025207419,0.9993546
-0.816001,0.028759414,0.9998963
-0.7838194,0.03218165,0.99999094
-0.7483784,0.03544101,0.99999976
-0.7098764,0.038501963,1.0
-0.66854894,0.041327454,1.0
-0.6246683,0.04388064,1.0
-0.5785412,0.0461271,1.0
-0.5305039,0.048037305,1.0
-0.48091483,0.04958909,1.0
-0.430145,0.050769836,1.0
-0.37856692,0.05157808,1.0
-0.3265426,0.052024335,1.0
-0.2744116,0.052131005,1.0
-0.22248022,0.051931374,1.0
-0.17101237,0.051467855,1.0
-0.120222665,0.05078971,1.0
-0.07027211,0.04995056,1.0
-0.021266203,0.049005907,1.0
0.02674479,0.048010994,1.0
0.073763825,0.047019035,1.0
0.119843826,0.046079997,1.0
0.16508366,0.045239843,1.0
